   3.062    0.062
   3.094    0.062
   3.125    0.062
   3.156    0.062
   3.188    0.062
   3.219    0.062
   3.250    0.062
   3.281    0.062
   3.312    0.062
   3.344    0.062
   3.375    0.062
   3.406    0.062
   3.438    0.062
   3.469    0.062
   3.500    0.062
   3.531    0.062
   3.562    0.062
   3.594    0.062
   3.625    0.062
   3.656    0.062
   3.688    0.062
   3.719    0.062
   3.750    0.062
   3.781    0.062
   3.812    0.062
   3.844    0.062
   3.875    0.062
   3.906    0.062
   3.938    0.062
   3.969    0.062
   4.000    0.062
   0.000    0.094
   0.031    0.094
   0.062    0.094
   0.094    0.094
   0.125    0.094
   0.156    0.094
   0.188    0.094
   0.219    0.094
   0.250    0.094
   0.281    0.094
   0.312    0.094
   0.344    0.094
   0.375    0.094
   0.406    0.094
   0.438    0.094
   0.469    0.094
   0.500    0.094
   0.531    0.094
   0.562    0.094
   0.594    0.094
   0.625    0.094
   0.656    0.094
   0.688    0.094
   0.719    0.094
   0.750    0.094
   0.781    0.094
   0.812    0.094
   0.844    0.094
   0.875    0.094
   0.906    0.094
   0.938    0.094
   0.969    0.094
   1.000    0.094
   1.031    0.094
   1.062    0.094
   1.094    0.094
   1.125    0.094
   1.156    0.094
   1.188    0.094
   1.219    0.094
   1.250    0.094
   1.281    0.094
   1.312    0.094
   1.344    0.094
   1.375    0.094
   1.406    0.094
   1.438    0.094
   1.469    0.094
   1.500    0.094
   1.531    0.094
   1.562    0.094
   1.594    0.094
   1.625    0.094
   1.656    0.094
   1.688    0.094
   1.719    0.094
   1.750    0.094
   1.781    0.094
   1.812    0.094
   1.844    0.094
   1.875    0.094
   1.906    0.094
   1.938    0.094
   1.969    0.094
   2.000    0.094
   2.031    0.094
   2.062    0.094
   2.094    0.094
   2.125    0.094
   2.156    0.094
   2.188    0.094
   2.219    0.094
   2.250    0.094
   2.281    0.094
   2.312    0.094
   2.344    0.094
   2.375    0.094
   2.406    0.094
   2.438    0.094
   2.469    0.094
   2.500    0.094
   2.531    0.094
   2.562    0.094
   2.594    0.094
   2.625    0.094
   2.656    0.094
   2.688    0.094
   2.719    0.094
   2.750    0.094
   2.781    0.094
   2.812    0.094
   2.844    0.094
   2.875    0.094
   2.906    0.094
   2.938    0.094
   2.969    0.094
   3.000    0.094
   3.031    0.094
   3.062    0.094
   3.094    0.094
   3.125    0.094
   3.156    0.094
   3.188    0.094
   3.219    0.094
   3.250    0.094
   3.281    0.094
   3.312    0.094
   3.344    0.094
   3.375    0.094
   3.406    0.094
   3.438    0.094
   3.469    0.094
   3.500    0.094
   3.531    0.094
   3.562    0.094
   3.594    0.094
   3.625    0.094
   3.656    0.094
   3.688    0.094
   3.719    0.094
   3.750    0.094
   3.781    0.094
   3.812    0.094
   3.844    0.094
   3.875    0.094
   3.906    0.094
   3.938    0.094
   3.969    0.094
   4.000    0.094
   0.000    0.125
   0.031    0.125
   0.062    0.125
   0.094    0.125
   0.125    0.125
   0.156    0.125
   0.188    0.125
   0.219    0.125
   0.250    0.125
   0.281    0.125
   0.312    0.125
   0.344    0.125
   0.375    0.125
   0.406    0.125
   0.438    0.125
   0.469    0.125
   0.500    0.125
   0.531    0.125
   0.562    0.125
   0.594    0.125
   0.625    0.125
   0.656    0.125
   0.688    0.125
   0.719    0.125
   0.750    0.125
   0.781    0.125
   0.812    0.125
   0.844    0.125
   0.875    0.125
   0.906    0.125
   0.938    0.125
   0.969    0.125
   1.000    0.125
   1.031    0.125
   1.062    0.125
   1.094    0.125
   1.125    0.125
   1.156    0.125
   1.188    0.125
   1.219    0.125
   1.250    0.125
   1.281    0.125
   1.312    0.125
   1.344    0.125
   1.375    0.125
   1.406    0.125
   1.438    0.125
   1.469    0.125
   1.500    0.125
   1.531    0.125
   1.562    0.125
   1.594    0.125
   1.625    0.125
   1.656    0.125
   1.688    0.125
   1.719    0.125
   1.750    0.125
   1.781    0.125
   1.812    0.125
   1.844    0.125
   1.875    0.125
   1.906    0.125
   1.938    0.125
   1.969    0.125
   2.000    0.125
   2.031    0.125
   2.062    0.125
   2.094    0.125
   2.125    0.125
   2.156    0.125
   2.188    0.125
   2.219    0.125
   2.250    0.125
   2.281    0.125
   2.312    0.125
   2.344    0.125
   2.375    0.125
   2.406    0.125
   2.438    0.125
   2.469    0.125
   2.500    0.125
   2.531    0.125
   2.562    0.125
   2.594    0.125
   2.625    0.125
   2.656    0.125
   2.688    0.125
   2.719    0.125
   2.750    0.125
   2.781    0.125
   2.812    0.125
   2.844    0.125
   2.875    0.125
   2.906    0.125
   2.938    0.125
   2.969    0.125
   3.000    0.125
   3.031    0.125
   3.062    0.125
   3.094    0.125
   3.125    0.125
   3.156    0.125
   3.188    0.125
   3.219    0.125
   3.250    0.125
   3.281    0.125
   3.312    0.125
   3.344    0.125
   3.375    0.125
   3.406    0.125
   3.438    0.125
   3.469    0.125
   3.500    0.125
   3.531    0.125
   3.562    0.125
   3.594    0.125
   3.625    0.125
   3.656    0.125
   3.688    0.125
   3.719    0.125
   3.750    0.125
   3.781    0.125
   3.812    0.125
   3.844    0.125
   3.875    0.125
   3.906    0.125
   3.938    0.125
   3.969    0.125
   4.000    0.125
   0.000    0.156
   0.031    0.156
   0.062    0.156
   0.094    0.156
   0.125    0.156
   0.156    0.156
   0.188    0.156
   0.219    0.156
   0.250    0.156
   0.281    0.156
   0.312    0.156
   0.344    0.156
   0.375    0.156
   0.406    0.156
   0.438    0.156
   0.469    0.156
   0.500    0.156
   0.531    0.156
   0.562    0.156
   0.594    0.156
   0.625    0.156
   0.656    0.156
   0.688    0.156
   0.719    0.156
   0.750    0.156
   0.781    0.156
   0.812    0.156
   0.844    0.156
   0.875    0.156
   0.906    0.156
   0.938    0.156
   0.969    0.156
   1.000    0.156
   1.031    0.156
   1.062    0.156
   1.094    0.156
   1.125    0.156
   1.156    0.156
   1.188    0.156
   1.219    0.156
   1.250    0.156
   1.281    0.156
   1.312    0.156
   1.344    0.156
   1.375    0.156
   1.406    0.156
   1.438    0.156
   1.469    0.156
   1.500    0.156
   1.531    0.156
   1.562    0.156
   1.594    0.156
   1.625    0.156
   1.656    0.156
   1.688    0.156
   1.719    0.156
   1.750    0.156
   1.781    0.156
   1.812    0.156
   1.844    0.156
   1.875    0.156
   1.906    0.156
   1.938    0.156
   1.969    0.156
   2.000    0.156
   2.031    0.156
   2.062    0.156
   2.094    0.156
   2.125    0.156
   2.156    0.156
   2.188    0.156
   2.219    0.156
   2.250    0.156
   2.281    0.156
   2.312    0.156
   2.344    0.156
   2.375    0.156
   2.406    0.156
   2.438    0.156
   2.469    0.156
   2.500    0.156
   2.531    0.156
   2.562    0.156
   2.594    0.156
   2.625    0.156
   2.656    0.156
   2.688    0.156
   2.719    0.156
   2.750    0.156
   2.781    0.156
   2.812    0.156
   2.844    0.156
   2.875    0.156
   2.906    0.156
   2.938    0.156
   2.969    0.156
   3.000    0.156
   3.031    0.156
   3.062    0.156
   3.094    0.156
   3.125    0.156
   3.156    0.156
   3.188    0.156
   3.219    0.156
   3.250    0.156
   3.281    0.156
   3.312    0.156
   3.344    0.156
   3.375    0.156
   3.406    0.156
   3.438    0.156
   3.469    0.156
   3.500    0.156
   3.531    0.156
   3.562    0.156
   3.594    0.156
   3.625    0.156
   3.656    0.156
   3.688    0.156
   3.719    0.156
   3.750    0.156
   3.781    0.156
   3.812    0.156
   3.844    0.156
   3.875    0.156
   3.906    0.156
   3.938    0.156
   3.969    0.156
   4.000    0.156
   0.000    0.188
   0.031    0.188
   0.062    0.188
   0.094    0.188
   0.125    0.188
   0.156    0.188
   0.188    0.188
   0.219    0.188
   0.250    0.188
   0.281    0.188
   0.312    0.188
   0.344    0.188
   0.375    0.188
   0.406    0.188
   0.438    0.188
   0.469    0.188
   0.500    0.188
   0.531    0.188
   0.562    0.188
   0.594    0.188
   0.625    0.188
   0.656    0.188
   0.688    0.188
   0.719    0.188
   0.750    0.188
   0.781    0.188
   0.812    0.188
   0.844    0.188
   0.875    0.188
   0.906    0.188
   0.938    0.188
   0.969    0.188
   1.000    0.188
   1.031    0.188
   1.062    0.188
   1.094    0.188
   1.125    0.188
   1.156    0.188
   1.188    0.188
   1.219    0.188
   1.250    0.188
   1.281    0.188
   1.312    0.188
   1.344    0.188
   1.375    0.188
   1.406    0.188
   1.438    0.188
   1.469    0.188
   1.500    0.188
   1.531    0.188
   1.562    0.188
   1.594    0.188
   1.625    0.188
   1.656    0.188
   1.688    0.188
   1.719    0.188
   1.750    0.188
   1.781    0.188
   1.812    0.188
   1.844    0.188
   1.875    0.188
   1.906    0.188
   1.938    0.188
   1.969    0.188
   2.000    0.188
   2.031    0.188
   2.062    0.188
   2.094    0.188
   2.125    0.188
   2.156    0.188
   2.188    0.188
   2.219    0.188
   2.250    0.188
   2.281    0.188
   2.312    0.188
   2.344    0.188
   2.375    0.188
   2.406    0.188
   2.438    0.188
   2.469    0.188
   2.500    0.188
   2.531    0.188
   2.562    0.188
   2.594    0.188
   2.625    0.188
   2.656    0.188
   2.688    0.188
   2.719    0.188
   2.750    0.188
   2.781    0.188
   2.812    0.188
   2.844    0.188
   2.875    0.188
   2.906    0.188
   2.938    0.188
   2.969    0.188
   3.000    0.188
   3.031    0.188
   3.062    0.188
   3.094    0.188
   3.125    0.188
   3.156    0.188
   3.188    0.188
   3.219    0.188
   3.250    0.188
   3.281    0.188
   3.312    0.188
   3.344    0.188
   3.375    0.188
   3.406    0.188
   3.438    0.188
   3.469    0.188
   3.500    0.188
   3.531    0.188
   3.562    0.188
   3.594    0.188
   3.625    0.188
   3.656    0.188
   3.688    0.188
   3.719    0.188
   3.750    0.188
   3.781    0.188
   3.812    0.188
   3.844    0.188
   3.875    0.188
   3.906    0.188
   3.938    0.188
   3.969    0.188
   4.000    0.188
   0.000    0.219
   0.031    0.219
   0.062    0.219
   0.094    0.219
   0.125    0.219
   0.156    0.219
   0.188    0.219
   0.219    0.219
   0.250    0.219
   0.281    0.219
   0.312    0.219
   0.344    0.219
   0.375    0.219
   0.406    0.219
   0.438    0.219
   0.469    0.219
   0.500    0.219
   0.531    0.219
   0.562    0.219
   0.594    0.219
   0.625    0.219
   0.656    0.219
   0.688    0.219
   0.719    0.219
   0.750    0.219
   0.781    0.219
   0.812    0.219
   0.844    0.219
   0.875    0.219
   0.906    0.219
   0.938    0.219
   0.969    0.219
   1.000    0.219
   1.031    0.219
   1.062    0.219
   1.094    0.219
   1.125    0.219
   1.156    0.219
   1.188    0.219
   1.219    0.219
   1.250    0.219
   1.281    0.219
   1.312    0.219
   1.344    0.219
   1.375    0.219
   1.406    0.219
   1.438    0.219
   1.469    0.219
   1.500    0.219
   1.531    0.219
   1.562    0.219
   1.594    0.219
   1.625    0.219
   1.656    0.219
   1.688    0.219
   1.719    0.219
   1.750    0.219
   1.781    0.219
   1.812    0.219
   1.844    0.219
   1.875    0.219
   1.906    0.219
   1.938    0.219
   1.969    0.219
   2.000    0.219
   2.031    0.219
   2.062    0.219
   2.094    0.219
   2.125    0.219
   2.156    0.219
   2.188    0.219
   2.219    0.219
   2.250    0.219
   2.281    0.219
   2.312    0.219
   2.344    0.219
   2.375    0.219
   2.406    0.219
   2.438    0.219
   2.469    0.219
   2.500    0.219
   2.531    0.219
   2.562    0.219
   2.594    0.219
   2.625    0.219
   2.656    0.219
   2.688    0.219
   2.719    0.219
   2.750    0.219
   2.781    0.219
   2.812    0.219
   2.844    0.219
   2.875    0.219
   2.906    0.219
   2.938    0.219
   2.969    0.219
   3.000    0.219
   3.031    0.219
   3.062    0.219
   3.094    0.219
   3.125    0.219
   3.156    0.219
   3.188    0.219
   3.219    0.219
   3.250    0.219
   3.281    0.219
   3.312    0.219
   3.344    0.219
   3.375    0.219
   3.406    0.219
   3.438    0.219
   3.469    0.219
   3.500    0.219
   3.531    0.219
   3.562    0.219
   3.594    0.219
   3.625    0.219
   3.656    0.219
   3.688    0.219
   3.719    0.219
   3.750    0.219
   3.781    0.219
   3.812    0.219
   3.844    0.219
   3.875    0.219
   3.906    0.219
   3.938    0.219
   3.969    0.219
   4.000    0.219
   0.000    0.250
   0.031    0.250
   0.062    0.250
   0.094    0.250
   0.125    0.250
   0.156    0.250
   0.188    0.250
   0.219    0.250
   0.250    0.250
   0.281    0.250
   0.312    0.250
   0.344    0.250
   0.375    0.250
   0.406    0.250
   0.438    0.250
   0.469    0.250
   0.500    0.250
   0.531    0.250
   0.562    0.250
   0.594    0.250
   0.625    0.250
   0.656    0.250
   0.688    0.250
   0.719    0.250
   0.750    0.250
   0.781    0.250
   0.812    0.250
   0.844    0.250
   0.875    0.250
   0.906    0.250
   0.938    0.250
   0.969    0.250
   1.000    0.250
   1.031    0.250
   1.062    0.250
   1.094    0.250
   1.125    0.250
   1.156    0.250
   1.188    0.250
   1.219    0.250
   1.250    0.250
   1.281    0.250
   1.312    0.250
   1.344    0.250
   1.375    0.250
   1.406    0.250
   1.438    0.250
   1.469    0.250
   1.500    0.250
   1.531    0.250
   1.562    0.250
   1.594    0.250
   1.625    0.250
   1.656    0.250
   1.688    0.250
   1.719    0.250
   1.750    0.250
   1.781    0.250
   1.812    0.250
   1.844    0.250
   1.875    0.250
   1.906    0.250
   1.938    0.250
   1.969    0.250
   2.000    0.250
   2.031    0.250
   2.062    0.250
   2.094    0.250
   2.125    0.250
   2.156    0.250
   2.188    0.250
   2.219    0.250
   2.250    0.250
   2.281    0.250
   2.312    0.250
   2.344    0.250
   2.375    0.250
   2.406    0.250
   2.438    0.250
   2.469    0.250
   2.500    0.250
   2.531    0.250
   2.562    0.250
   2.594    0.250
   2.625    0.250
   2.656    0.250
   2.688    0.250
   2.719    0.250
   2.750    0.250
   2.781    0.250
   2.812    0.250
   2.844    0.250
   2.875    0.250
   2.906    0.250
   2.938    0.250
   2.969    0.250
   3.000    0.250
   3.031    0.250
   3.062    0.250
   3.094    0.250
   3.125    0.250
   3.156    0.250
   3.188    0.250
   3.219    0.250
   3.250    0.250
   3.281    0.250
   3.312    0.250
   3.344    0.250
   3.375    0.250
   3.406    0.250
   3.438    0.250
   3.469    0.250
   3.500    0.250
   3.531    0.250
   3.562    0.250
   3.594    0.250
   3.625    0.250
   3.656    0.250
   3.688    0.250
   3.719    0.250
   3.750    0.250
   3.781    0.250
   3.812    0.250
   3.844    0.250
   3.875    0.250
   3.906    0.250
   3.938    0.250
   3.969    0.250
   4.000    0.250
   0.000    0.281
   0.031    0.281
   0.062    0.281
   0.094    0.281
   0.125    0.281
   0.156    0.281
   0.188    0.281
   0.219    0.281
   0.250    0.281
   0.281    0.281
   0.312    0.281
   0.344    0.281
   0.375    0.281
   0.406    0.281
   0.438    0.281
   0.469    0.281
   0.500    0.281
   0.531    0.281
   0.562    0.281
   0.594    0.281
   0.625    0.281
   0.656    0.281
   0.688    0.281
   0.719    0.281
   0.750    0.281
   0.781    0.281
   0.812    0.281
   0.844    0.281
   0.875    0.281
   0.906    0.281
   0.938    0.281
   0.969    0.281
   1.000    0.281
   1.031    0.281
   1.062    0.281
   1.094    0.281
   1.125    0.281
   1.156    0.281
   1.188    0.281
   1.219    0.281
   1.250    0.281
   1.281    0.281
   1.312    0.281
   1.344    0.281
   1.375    0.281
   1.406    0.281
   1.438    0.281
   1.469    0.281
   1.500    0.281
   1.531    0.281
   1.562    0.281
   1.594    0.281
   1.625    0.281
   1.656    0.281
   1.688    0.281
   1.719    0.281
   1.750    0.281
   1.781    0.281
   1.812    0.281
   1.844    0.281
   1.875    0.281
   1.906    0.281
   1.938    0.281
   1.969    0.281
   2.000    0.281
   2.031    0.281
   2.062    0.281
   2.094    0.281
   2.125    0.281
   2.156    0.281
   2.188    0.281
   2.219    0.281
   2.250    0.281
   2.281    0.281
   2.312    0.281
   2.344    0.281
   2.375    0.281
   2.406    0.281
   2.438    0.281
   2.469    0.281
   2.500    0.281
   2.531    0.281
   2.562    0.281
   2.594    0.281
   2.625    0.281
   2.656    0.281
   2.688    0.281
   2.719    0.281
   2.750    0.281
   2.781    0.281
   2.812    0.281
   2.844    0.281
   2.875    0.281
   2.906    0.281
   2.938    0.281
   2.969    0.281
   3.000    0.281
   3.031    0.281
   3.062    0.281
   3.094    0.281
   3.125    0.281
   3.156    0.281
   3.188    0.281
   3.219    0.281
   3.250    0.281
   3.281    0.281
   3.312    0.281
   3.344    0.281
   3.375    0.281
   3.406    0.281
   3.438    0.281
   3.469    0.281
   3.500    0.281
   3.531    0.281
   3.562    0.281
   3.594    0.281
   3.625    0.281
   3.656    0.281
   3.688    0.281
   3.719    0.281
   3.750    0.281
   3.781    0.281
   3.812    0.281
   3.844    0.281
   3.875    0.281
   3.906    0.281
   3.938    0.281
   3.969    0.281
   4.000    0.281
   0.000    0.312
   0.031    0.312
   0.062    0.312
   0.094    0.312
   0.125    0.312
   0.156    0.312
   0.188    0.312
   0.219    0.312
   0.250    0.312
   0.281    0.312
   0.312    0.312
   0.344    0.312
   0.375    0.312
   0.406    0.312
   0.438    0.312
   0.469    0.312
   0.500    0.312
   0.531    0.312
   0.562    0.312
   0.594    0.312
   0.625    0.312
   0.656    0.312
   0.688    0.312
   0.719    0.312
   0.750    0.312
   0.781    0.312
   0.812    0.312
   0.844    0.312
   0.875    0.312
   0.906    0.312
   0.938    0.312
   0.969    0.312
   1.000    0.312
   1.031    0.312
   1.062    0.312
   1.094    0.312
   1.125    0.312
   1.156    0.312
   1.188    0.312
   1.219    0.312
   1.250    0.312
   1.281    0.312
   1.312    0.312
   1.344    0.312
   1.375    0.312
   1.406    0.312
   1.438    0.312
   1.469    0.312
   1.500    0.312
   1.531    0.312
   1.562    0.312
   1.594    0.312
   1.625    0.312
   1.656    0.312
   1.688    0.312
   1.719    0.312
   1.750    0.312
   1.781    0.312
   1.812    0.312
   1.844    0.312
   1.875    0.312
   1.906    0.312
   1.938    0.312
   1.969    0.312
   2.000    0.312
   2.031    0.312
   2.062    0.312
   2.094    0.312
   2.125    0.312
   2.156    0.312
   2.188    0.312
   2.219    0.312
   2.250    0.312
   2.281    0.312
   2.312    0.312
   2.344    0.312
   2.375    0.312
   2.406    0.312
   2.438    0.312
   2.469    0.312
   2.500    0.312
   2.531    0.312
   2.562    0.312
   2.594    0.312
   2.625    0.312
   2.656    0.312
   2.688    0.312
   2.719    0.312
   2.750    0.312
   2.781    0.312
   2.812    0.312
   2.844    0.312
   2.875    0.312
   2.906    0.312
   2.938    0.312
   2.969    0.312
   3.000    0.312
   3.031    0.312
   3.062    0.312
   3.094    0.312
   3.125    0.312
   3.156    0.312
   3.188    0.312
   3.219    0.312
   3.250    0.312
   3.281    0.312
   3.312    0.312
   3.344    0.312
   3.375    0.312
   3.406    0.312
   3.438    0.312
   3.469    0.312
   3.500    0.312
   3.531    0.312
   3.562    0.312
   3.594    0.312
   3.625    0.312
   3.656    0.312
   3.688    0.312
   3.719    0.312
   3.750    0.312
   3.781    0.312
   3.812    0.312
   3.844    0.312
   3.875    0.312
   3.906    0.312
   3.938    0.312
   3.969    0.312
   4.000    0.312
   0.000    0.344
   0.031    0.344
   0.062    0.344
   0.094    0.344
   0.125    0.344
   0.156    0.344
   0.188    0.344
   0.219    0.344
   0.250    0.344
   0.281    0.344
   0.312    0.344
   0.344    0.344
   0.375    0.344
   0.406    0.344
   0.438    0.344
   0.469    0.344
   0.500    0.344
   0.531    0.344
   0.562    0.344
   0.594    0.344
   0.625    0.344
   0.656    0.344
   0.688    0.344
   0.719    0.344
   0.750    0.344
   0.781    0.344
   0.812    0.344
   0.844    0.344
   0.875    0.344
   0.906    0.344
   0.938    0.344
   0.969    0.344
   1.000    0.344
   1.031    0.344
   1.062    0.344
   1.094    0.344
   1.125    0.344
   1.156    0.344
   1.188    0.344
   1.219    0.344
   1.250    0.344
   1.281    0.344
   1.312    0.344
   1.344    0.344
   1.375    0.344
   1.406    0.344
   1.438    0.344
   1.469    0.344
   1.500    0.344
   1.531    0.344
   1.562    0.344
   1.594    0.344
   1.625    0.344
   1.656    0.344
   1.688    0.344
   1.719    0.344
   1.750    0.344
   1.781    0.344
   1.812    0.344
   1.844    0.344
   1.875    0.344
   1.906    0.344
   1.938    0.344
   1.969    0.344
   2.000    0.344
   2.031    0.344
   2.062    0.344
   2.094    0.344
   2.125    0.344
   2.156    0.344
   2.188    0.344
   2.219    0.344
   2.250    0.344
   2.281    0.344
   2.312    0.344
   2.344    0.344
   2.375    0.344
   2.406    0.344
   2.438    0.344
   2.469    0.344
   2.500    0.344
   2.531    0.344
   2.562    0.344
   2.594    0.344
   2.625    0.344
   2.656    0.344
   2.688    0.344
   2.719    0.344
   2.750    0.344
   2.781    0.344
   2.812    0.344
   2.844    0.344
   2.875    0.344
   2.906    0.344
   2.938    0.344
   2.969    0.344
   3.000    0.344
   3.031    0.344
   3.062    0.344
   3.094    0.344
   3.125    0.344
   3.156    0.344
   3.188    0.344
   3.219    0.344
   3.250    0.344
   3.281    0.344
   3.312    0.344
   3.344    0.344
   3.375    0.344
   3.406    0.344
   3.438    0.344
   3.469    0.344
   3.500    0.344
   3.531    0.344
   3.562    0.344
   3.594    0.344
   3.625    0.344
   3.656    0.344
   3.688    0.344
   3.719    0.344
   3.750    0.344
   3.781    0.344
   3.812    0.344
   3.844    0.344
   3.875    0.344
   3.906    0.344
   3.938    0.344
   3.969    0.344
   4.000    0.344
   0.000    0.375
   0.031    0.375
   0.062    0.375
   0.094    0.375
   0.125    0.375
   0.156    0.375
   0.188    0.375
